uuid,rank,parent_uuid
be42687e-8acc-6ffa-dea8-28ec2e6a2bce,706100,d9c89076-0cc7-4782-9e3d-f2dc2303c0c8
145d0a92-a204-2415-2c3e-d157c3ff97a1,112618,242a3591-062c-cfde-2c07-e22f65d91460
ed1de800-fe27-6313-bd20-f0005e1bf199,84828,5a479ab0-4390-f82a-9316-b81a67f45e8d
bb5703ad-bfff-5e43-b07a-99d000199407,779171,36853174-5a2d-a922-48a8-95249f669b97
fc6d74f9-6cec-0883-c78f-ee857c565580,1149789,0f4c60ff-10b6-462c-8d63-6ef21ac14ade
a3543595-a3ac-b2fb-1fd8-8d67539173fb,57994,4cb011d1-89c7-94d5-6067-8eba42a28fb8
ffc775e2-e594-6c61-8f32-e04872a8a78a,262125,f59268ea-a182-7c2d-64b1-2fa0999f6975
f6ef78dd-8ae2-2cfc-fac2-a8ecb48fd8bc,598377,346d08d5-f820-04a6-40ac-233c3009a4a8
7569635d-656a-1575-37eb-66a88ec0c1ad,442782,6b68617d-9827-59ff-bd55-e55dd1db8eb9
2f52a096-7313-ef10-da7d-bf2afc31df21,351590,f943a092-fec4-0e17-5763-ed2352863536
bfbc3fb1-e9e3-3b5e-6346-8023a4748bad,921614,3cf9112d-2600-3769-050c-8d87b9d6d3d3
1bb893e0-8cd1-ba16-c202-d6b7afed428e,598496,5a347481-6d7c-0904-8883-447eaccc647c
cf60abde-9f1f-45e6-0304-8af5e13d0011,687917,3cf9112d-2600-3769-050c-8d87b9d6d3d3
f4e98a9b-1c31-2c24-041e-415d5c48110e,953888,9ea72a0a-d83b-922e-8760-9c818589de32
6ee5d5f8-8619-47f2-b4a5-28c92b9bfee6,825953,3cf9112d-2600-3769-050c-8d87b9d6d3d3
92b6a876-abc1-4b25-e97d-623046c8fb2c,871402,6b68617d-9827-59ff-bd55-e55dd1db8eb9
38232459-501d-f647-e909-5e5f14d9e47d,743611,0ee1ff89-903d-a84c-7e4d-d24cd364b737
83c000a9-230c-d2a7-2fab-0e876c0935a1,431561,3cf9112d-2600-3769-050c-8d87b9d6d3d3
f747e88f-1354-a1e0-1de6-8a4f417e6e2d,279309,25745e2f-8996-6c5a-bd0d-e102463b1276
be18371e-db90-e3ef-730c-c8e5b57e0b3b,530534,57bdef0c-9ad8-0b05-65da-c0c81f1196e5
3932dd5d-d3c7-59f6-86fe-7bf42c6af05d,274241,c273424a-c118-e7ab-29a6-843775e7e6d0
7ec214db-ef28-cf31-b621-0c72d0180fac,299614,bf69837f-81d7-a7ca-067b-2fccf0db86e7
e6497f88-2ffd-bd0a-a9b6-fb4b2c8f5c7e,497025,30868970-4001-121e-d549-1a0b191d8f8b
c09e7238-155a-b685-56fe-1b299ed42845,1112487,8f821032-26e2-f683-e1df-bb1356fac034
007ea6d9-d6b3-9fd3-3023-631dedc94c95,136660,bfa7b1f7-f216-71e9-7aac-8d2b2414cfae
db70b6fd-eb58-3445-b94a-1d18ab02e06a,78933,c273424a-c118-e7ab-29a6-843775e7e6d0
08967f4a-7bfa-96ed-dd74-22bd0ab1e9d2,1138795,5ec47ddd-1d29-03ea-5589-b29457766c87
b835be4b-3408-d2ab-7a3e-2c354cde3a30,914574,3e527749-4c9b-4459-94ed-fb4cd1000c75
bb005735-f889-6534-d567-cbca53538c0d,400291,f4fbd784-1db1-c1df-5365-f7114253784e
480a840c-91a1-d64a-c234-8e34a58b672b,1162791,f4fbd784-1db1-c1df-5365-f7114253784e
1daecf03-56cc-6d42-64ad-8037fcbba560,124280,dfe85f4c-db69-7ca4-6d3e-95d17ff062c3
721784a4-d084-8478-0ebf-c0d0a74ee43d,1005858,2c9be6db-7653-96c0-9854-e21bd2a1b5f9
ba1597d2-e92e-70e0-b1ae-b61c9359df46,893766,9fed25fa-5823-926d-96b7-c9ca982a3794
6543124a-4334-925b-ffb2-4ed3c11786a9,1213191,ff180014-e3fc-c75a-ad75-f48d457ca2cc
ec2ed2ac-06c3-82db-5441-948ead017934,521391,3cf9112d-2600-3769-050c-8d87b9d6d3d3
dbe9fa44-d505-ecc5-f541-fad544c85d35,64844,131ee83d-f225-d794-2d35-a16d2ac6464c
8a35a3ff-4334-de73-f2a8-ba9e5b894025,448559,a5fed75c-b427-3f68-1605-6fd5a4229f42
339e0177-1b70-8be1-21c6-269d7fa99a8a,920147,b1052c8b-6778-fb09-ea43-0b5bd1bb5e5b
025b42c5-078c-cec6-dab8-af66becca83d,396818,310d858d-653e-90d4-2527-dc9a555326e7
8781c8c9-4a92-8dff-9187-04e447029197,442994,2893ca61-cd94-e8f4-0804-e267c69fb2e3
eebdc43f-e5e6-d204-9770-252686894ea5,178063,7a4abdf7-aee5-477f-8e35-6c95c1da046c
47521e30-3e0c-bd53-6e1b-f11dcf84dd92,948281,d031ba9a-f72e-a04b-dc00-8fc147e8cc14
9cba1188-e900-7a53-b545-84cfb9f042a4,171645,b03d1625-495b-6e20-9c47-110f0fd15da3
0e26195c-2e92-27cd-3ad6-d28849304b0e,185268,b03d1625-495b-6e20-9c47-110f0fd15da3
bd6ff236-134f-a0ae-70e0-1d96e6636b74,235168,b03d1625-495b-6e20-9c47-110f0fd15da3
c6347ecc-6f16-b144-a9fc-2259d1b407ed,465133,d65bcbfb-b94e-e848-a953-bcd89ab7de00
ec146f55-969d-a443-befa-bd1da140c8f3,85897,ec146f55-969d-a443-befa-bd1da140c8f3
94f7305c-b3c1-62e8-047b-b82d9cd01680,661322,3cf9112d-2600-3769-050c-8d87b9d6d3d3
4f46b55a-0d02-bbbe-dfb7-03d478621f4d,411585,6420faa3-ad17-0dea-c8ad-e8c661eef114
9c5f9afa-d279-1792-e40a-e37cf8e1ccc3,457586,548c8116-b1c0-4e6e-b765-d4bb72d338cd
92653dd6-a1f0-6444-44a7-25c4f8797090,558104,b6d41b7c-0b0d-4f86-adff-11f84c79c313
bfc45276-67c8-a3dc-7ed2-c9045563f059,414597,d9fc5a3a-85e6-ba9c-fc88-ce9713a0afa3
30006910-ee9b-113d-1f7f-20e1b907a563,540840,ca44870b-f39e-3d47-6636-c188e704e8ef
6875bacb-130d-5e81-bb5f-0751ecbfe4f6,685346,3cf9112d-2600-3769-050c-8d87b9d6d3d3
591a6b39-3aa6-1d34-d5d6-9670ed708f78,1037300,3cf9112d-2600-3769-050c-8d87b9d6d3d3
0daa7ba8-da18-ec97-176f-003555791fbd,282692,7417ca02-0c0b-4cd2-8cd1-489a2f03853b
e2605c1f-ec9f-d723-c284-3072a75badae,905498,cb94794e-ffeb-7d89-b1b4-74013f52ac31
31ed2670-d0dc-370e-b37b-c767fa59e507,239374,8e3002b3-5acd-6376-e44e-9457ea6b1c96
ebc8ad5f-102b-59f3-cca4-6dc8e62ade65,507891,055f1116-160b-4d2e-8fa4-8cdb8e7e7cc6
6af29d5f-0aa2-1395-e1bd-27e7f7dd8214,880081,40a338ee-8abd-2a6a-3071-2c379718b6f2
fb10da47-3528-d5f1-b8a8-1f192c33c639,533850,0644ece5-c279-feae-b9cc-dd50659462b8
7edf4c16-b8da-2bd0-31e8-0c87a9cc113d,424090,c33b0736-4ea9-be5c-a488-0f931f754df2
4dc98087-e773-b6d8-9e1f-662f983e2ea7,692685,a1e1b538-4e06-b42f-dd58-b2ede44ccfea
68cde891-20a6-eda9-8497-ac7481d6f469,505921,31604c12-369f-2a26-9d87-cf7ed9ff25b8
4ee72106-307d-2e98-08ce-ac3e6891117b,881228,686512f1-69a2-9124-9912-6db2d9c9dcab
5b93d955-8e0e-383a-df3d-d8fe0ab2c7e5,1160648,fe08ca5d-cb69-0b75-eefd-e57e5bdb6150
9a92596c-98d0-681b-0514-9dc487e426e3,241843,2efa81db-80c7-632e-1eb2-b0cbe0272162
fbad0f67-d45d-680a-72c3-62785e21885e,100010,3bbe789b-1d05-c7c3-8a15-4ce3c8c3538c
7d76d25a-ee03-3783-4311-fa3369d2ec1d,575666,15d9b078-12b5-aebc-8157-50c0a872a8f9
14a75194-02c6-beab-76dc-45d90c1d0021,236321,06ebfc89-f1a4-4d1f-8e2f-e18985d27235
928dd187-fcbd-00c4-3e75-588e0cb7119d,339445,06f2e96a-8e53-498a-8619-24c6f6571b24
49174c08-dc22-98a1-6e65-e708862b95ce,1137714,9e06cd47-50c8-733b-4872-0ac10b3c65c4
111e7cd3-d5a4-16a9-8791-3dbe15a344ec,211918,6dc56d10-7321-8c22-66c9-449311ac7438
5b6c17ab-adbe-8ce2-4e58-2ed871a3e5f7,682599,dc7cafad-ed2f-fb69-db14-d7b95136a21a
5a758302-ed5c-2979-a3cd-1cb08d2e8b08,741888,dc7cafad-ed2f-fb69-db14-d7b95136a21a
c49f13ec-455d-7cdc-1c30-8fbeb3c1e827,615935,dc7cafad-ed2f-fb69-db14-d7b95136a21a
7e88e353-6141-163a-1d91-6b8b5a27aa93,1204390,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
22f8632e-3505-a954-b2ad-9ba4ddfcded4,1195358,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
eae2e644-c65b-8133-a80f-2c814dfdffd9,1052438,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
30da0222-b93a-323f-3dac-ea7377068745,1191672,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
b9cd2045-8f38-a3bc-c3a0-609323ce47b8,1143028,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
108e2ccb-627e-217c-7d15-d06fc40ea596,1133295,5ab679d6-ccf9-1e05-6d74-b6595a4ea939
b472dcc9-c13a-8bf3-ae83-90843fb3f4a2,139652,17d626a7-27a7-a51b-9337-3839f8ed055e
f555a480-b7fc-616b-1f6c-74d99e694c6e,1031785,f3e04ee4-87f4-43cd-9a87-ac6ec0f0e6d3
fb79295a-de4a-d10e-0301-4332bd8db73a,795954,40a338ee-8abd-2a6a-3071-2c379718b6f2
3018d4f2-439f-3304-9885-2c0c4c7b7448,150769,1bc28dec-4dde-5152-42b7-811f15233396
01302f7b-6d57-e8b0-e88a-5cc6d053d797,24445,f0fab649-6dac-0ca0-835f-6c9543221211
439d5c14-0356-a123-9886-f14b1f4b4059,1186130,9d69625f-fca2-46cf-0a7d-2457f3edee1d
0773937f-016f-a5ff-921c-b15a9b800886,198626,9d69625f-fca2-46cf-0a7d-2457f3edee1d
75e68cc3-872e-6105-1d4b-a0a3d36685fc,1024252,9d69625f-fca2-46cf-0a7d-2457f3edee1d
84fbe51c-694c-8f92-0c18-41da6baf44e5,981567,9d69625f-fca2-46cf-0a7d-2457f3edee1d
f1e80627-e8e4-e758-d14a-9ea2d150b30c,895896,fa5252f2-1e9a-9dc2-144b-5599d145cdb1
e106013e-d317-9b68-80c7-8859d8fe217b,1092898,d1f7b5b6-7e9a-2069-6f5c-5394e337b694
4cde9dce-07ce-524d-6315-4243b08b062d,244772,acd343c2-814b-4c82-bfa8-2cd9633f69ea
fa6b9599-36dc-970d-da75-da4992835c06,611738,d1f7b5b6-7e9a-2069-6f5c-5394e337b694
30ae6617-751c-2fec-f7c0-8b82e72aef89,101541,d17e4f27-d1aa-821e-dd0b-1a456dd678e6
ec7d8207-4a53-02df-0940-7971e640ee09,590282,8757afd2-ff46-009a-7b18-6f02639b1bc9
7812f7b2-3f58-6b6a-dd9b-8459dc0e9305,940935,aac719e4-92b3-f26c-8267-89a47f485ea9
1b196a74-b5ba-4674-8a95-5210673ae930,79529,e7fd9c69-0ff7-4b4f-9f85-693f579826e3
f1d8dd55-0c9e-bfc7-6f54-9c43b8336273,41899,6599f877-7c83-0c47-b05b-dbedd3db7b3a
9db0b6bb-4b28-fa20-e2df-e2af6ebd3a3d,944,0c867fde-2b9a-df10-fdb9-66b74f355f91
90b95354-2fe7-b169-3c20-134ce06f8a86,354583,b2d72d6b-ee9d-e62c-2d16-6fe872e60d29
fc9cf18c-28cf-1bc8-e144-eeb6eee1c3ba,383060,c378e134-973a-a2d4-9229-8b41c4e4a4a4
b8a1333c-c162-09fe-2abf-7eed79405014,888869,3aeef06d-6a1f-8ca4-a098-9842993f5cdf
b322336c-b6ef-8e64-80ea-57d4b7b9e744,3537,10aa857e-f3c8-d0f0-30dd-7cb6fd1c0a0c
d0dbaa31-0c52-0ea3-f057-57d6064f9204,299842,be0c5293-86f5-32f4-a4a9-07cea49214c4
4def30aa-e5d0-5407-77f1-16e5a1a09f13,410532,f91367ab-10b9-40d0-b6bd-24d3ffe4b421
1e399ef6-1f88-5115-c5be-4a56110c43ac,361131,2dfd0ed5-6818-4b7a-960d-ea09001fb503
07599147-bc19-fe25-9b7f-0232fbea265e,191323,79b090a5-103c-4402-665d-07b4d923f570
209483e1-af5b-455d-d277-1167ea57de79,218221,ecc088ad-9166-7a72-e77b-1e702f278763
07f0d104-8d97-93b9-0ff5-b900771a3710,973691,d8b57c0e-9f0f-4dcb-d207-a12a90c64a2d
692aaa8f-9b2c-dce8-d881-5a48a091e517,3461,bf8ac02c-8222-4d43-924a-4344d4e44249
4e6dc153-02c7-6648-a962-74d9125e3391,392533,747faf32-44e1-7c85-c476-538244f9b2e4
29c7e478-a420-0f4d-2c8a-37e4bff0bdf1,271325,e6450acc-f6d9-0d0e-05bc-2d5899eae5d8
61d34842-000c-c2f6-09fb-3907115bd830,1166996,7daf78ec-b3fa-9dc1-5d00-e939545137f1
db89ad1d-1d72-5922-b9d7-94c840ddc539,204260,0bebb924-6295-c9fb-5f54-39696bf8aa04
a0f12bb3-bfb0-7f9d-0c37-6a761cc9b431,246261,db89ad1d-1d72-5922-b9d7-94c840ddc539
2d04b761-1493-0873-6b6f-944958c3ab5d,394415,db89ad1d-1d72-5922-b9d7-94c840ddc539
c5b75101-d7f8-a3cf-e54f-9280e5828dbe,393905,5e13d130-4208-42c6-9395-6e644126e65a
cb7e91db-a864-f68e-fde1-20efe1096c4d,1022142,dc86bd19-4b79-63db-6a60-8eac1d7de9e9
98bd8ff2-03bf-3c3e-e72b-079992e6c817,609135,b844d5e3-73a8-ef3a-5666-34d4f049650d
d5c49bc5-84d5-7218-39fc-c497f6e5a725,61224,bb5aa983-014c-bedb-1772-32a6f95f6dc8
e0dd7b77-1436-1f67-f4f3-5d5c5a8a0247,220406,ac6ac98f-9bc8-0d7b-e14a-f11ae3e7bc2c
04a99c47-fbea-7c86-1a5d-721f749a9cb2,53814,0c867161-dd22-0de2-d30e-ed7754604f5a
4759d37c-0093-dde3-cc44-0968a49edeae,25706,190202d8-f1ac-b380-d224-589e9ad79848
1fc9b48e-72d1-8d87-6f3d-2ea84d301184,400096,aab9ffc0-6a0f-877d-a4d0-ba84adc63be5
7fba60c7-446c-b43b-d959-d9018f778df5,453185,4778800b-1aa9-8a93-603e-0c7977a0cf7b
37e50f25-8fec-deda-ea74-96f5dd8c9329,1059036,a8210770-d2fa-bdf4-c54b-6dd9fa58b7db
ba1fd8f2-3d3f-d7da-c1a6-76692dadcdce,1148982,122867c0-9d16-d17f-3723-a7f3f52ffb34
bb185ffc-1c4b-3c59-e942-9604c990f0ea,727882,25012b8d-ada4-41d6-bd22-66f00d13ee83
0fc92731-56f4-fa91-8f20-680a2d0996f8,415343,83345ceb-c4d9-61cf-1a31-cb2df772a0b4
790dba33-45ab-27c0-8d09-d3a251e01a29,108753,774c3f14-1ca2-6d3c-d99f-2067019b6a8e
5406ebb8-938b-da23-4422-607df2d11ecb,597331,b8869780-c7d8-7909-66f4-348c9e3abe6a
de2ec219-1008-16da-f4e2-91986e5c8849,723672,91c8b8f3-ba75-da06-17cc-17d600a4c343
66e29a53-c6d8-4deb-b228-3e52c7d4de84,1150719,32192a87-28be-4a3f-5e7d-ce7904fcc426
34f1a81e-615d-6bbf-e48e-c00d2f5f9a1e,1047499,dd2059dd-ee72-f9f1-8e0f-6f2efaecbe68
8417ad4d-559a-4f9f-2490-67c782520eb4,277365,ade01608-7f92-017e-6979-001ee050489f
f218e276-dc3d-0870-c139-eaecc0d76172,626723,fe08ca5d-cb69-0b75-eefd-e57e5bdb6150
cf7a20d2-31b5-3a5a-fb90-dd9771c2cc65,1141845,263e5c6b-ddd9-621c-24d1-c7e0ee8dae73
51ef62cf-fe65-ef7d-de31-649225f0d889,159975,06baa394-7bc5-3a75-2829-4d5932491ff0
1d272901-4c1a-3231-b9d1-b80ae10d54ae,987251,722e70c1-7cdf-64c1-785f-8b0f79ec5544
f74706bb-1f28-f6fc-1a6e-7ef42c8596f5,658856,fe12006e-b080-6308-db73-7850c4df2e0b
c7a76474-f11a-9e4a-064d-e628fbfec88c,299931,fe12006e-b080-6308-db73-7850c4df2e0b
8d255155-da15-d503-a76a-d873f6c561fe,184106,a5cba9c0-5a76-449b-9ead-b7a5ea51a199
d768845a-da0c-56d9-817a-69ce1e858925,31216,04d306c0-bed2-6113-6ee6-2dd1e1f8d99a
74701c4f-591a-e793-7e17-f0185e43c2e5,343807,3a5288d0-493c-9967-324e-14d4cab4f788
9fd5564b-a8f0-1d6d-9807-5e9e5c093401,127176,78713e97-d543-04a2-f844-56b77217505b
63939646-3690-3123-9cf8-2a7073f80797,569874,639d637a-fd70-c455-76d1-46340cc747d9
33de8bdd-468f-b556-2b24-3a93a548009b,787236,9be27df3-774c-1d0c-a514-fa4b86f45ee8
28330fc1-4001-436b-6898-fc8e1de46c19,922506,59ce693e-7ff0-9f59-584f-3311c537b1ef
05958a6a-c578-9c23-aa82-f678a31d9c4f,155796,82f9cda0-bec2-957a-25e9-2b9bbbd279b6
17e7b8b3-c596-5fd9-7336-877d1a83b2ff,1162903,748ed07d-8e73-b910-d86c-3f8980823dd9
736a9f34-3887-193a-ca8c-53636ffb4c87,871641,e0f09979-1ce8-e448-f494-950b76c1cd61
67dc7cbd-227f-92ec-52fa-eb2306cd8d6b,732073,5bfab279-5e0e-1639-e351-6dabc0c6e1cb
bbcc158f-19b8-fcfd-e668-f90102fa7b3d,139070,88d66b56-3da2-3249-c6ad-907cda90f4a4
a25758a4-2bd2-cfdb-a6b7-273b363af20f,74033,f25211f3-e84c-4160-a62e-94580f64f591
b56a6946-9162-c53a-3978-f2e218e6401d,160815,f5c0a903-d3dc-44df-b9ad-36c08edc9b75
9ae5ef27-0b9b-1c28-2a74-2b16effe1e7c,152139,7604ae03-9cc9-663b-ac1c-510293cea892
f8ac473e-98bb-01c7-72b1-6555a01f2c3a,728889,d1d9d403-b169-e687-28eb-b17e90bd2f57
7e698cda-d195-6057-2ebb-26e53dfb909f,308965,a8f92833-5cf3-8644-3f78-741ea29236fc
2f5ba0ba-93aa-1db8-7a7e-7dfd31be4cbb,226455,0d2b82ad-bd6f-9f54-c76a-448a455af317
6f179331-8e9c-fcfc-939c-0ed1bd7cfe76,206283,f619cd75-059f-abc2-ca59-0bf99de0403a
95d839b8-bbfb-ef93-dcba-0b75ba9ed20e,479799,16045545-aab3-f3e7-f1c7-6b64ec20b1ea
8daf4646-4861-133f-a2d4-977529aa080c,1170876,95d839b8-bbfb-ef93-dcba-0b75ba9ed20e
9c240495-7ef9-e522-61e0-79b927ec93a7,1015829,95d839b8-bbfb-ef93-dcba-0b75ba9ed20e
4ef1f4de-6361-77ca-aed8-5edd27289f9d,145273,d1e6dbfe-cbee-cf3d-cf13-0059baca75a2
0edbfb7c-b3aa-8788-837e-7e31263fb8ba,915570,bb185ffc-1c4b-3c59-e942-9604c990f0ea
dc0ebb29-6753-5eeb-7fb2-7b26ebb685e1,869904,bb185ffc-1c4b-3c59-e942-9604c990f0ea
280fe68e-7cb8-946d-089c-054cf046f0e4,184582,b6b0ff56-cbf7-3d26-5f3c-c8de69f5eac8
417bde7d-62b8-8d4d-1002-231ca0f22a28,25612,d7a89806-c095-d3dc-577a-77ab58eb9bba
ac0fde82-36a5-09ff-6221-146a5d48e0d1,456561,6acfa7da-1dbd-936e-d985-cf07a1b27711
a671eeae-3a26-03fc-3024-5a1d4a0a1240,356266,2e2b6219-a20a-5794-26bc-384c5b70ee0b
8c805d91-5be5-ef2e-7ac9-55844402d577,568940,04156b00-16bc-89e3-ebfb-c86d27ef7d6d
8ade8266-ad4f-f37b-8efc-2405f7b25c22,453381,fe6e835f-d3d3-edf9-caa8-f431ffa33e66
33d7d32d-4298-66bd-c721-9e2d31fe7b1f,102462,3403377d-ab6d-4057-bd59-a9505fa7c5d2
e844a17a-85e2-0f51-1825-87011a7239fc,511233,250e674b-411e-46af-9da5-43658eec9274
b9159d63-474b-9fd8-ab6e-990ca61d54fc,456338,4eaaaf59-0f60-cbe1-bfac-76338a853c39
45f88627-95a9-ca65-f1b9-d2fbf4a0fa6d,545360,780043f3-ae24-4ff4-9f70-5a23b90c4614
d1b6afb1-9e5a-a625-34fc-401bcfd2ab2f,603355,99228a79-a265-bd1e-9fd6-f060080e302a
7f128dd0-0a8d-7e6e-5c80-79a50f03e603,621776,680589d8-a7b6-0bec-6259-140ff5259f0f
16b1b409-7e9b-1d1c-5655-66b1b3ac17d3,89386,680589d8-a7b6-0bec-6259-140ff5259f0f
224020e5-c031-427f-0e91-73fd7ce4d5db,1188319,680589d8-a7b6-0bec-6259-140ff5259f0f
8d100ef8-dd0f-01a3-2851-dcef46d34580,497810,bb4b787c-1607-449a-94a2-270ef72f8830
ed86937a-1190-65a6-3530-49d18ed31c04,377130,3d53064d-6789-446e-b259-73b6c4dcda0a
6694a091-4bbf-e271-9481-2a0515c40c69,258826,7007de97-9fcc-1836-e7d9-ffed681678ac
f2b2e134-a837-dcb2-71d3-088b8a5217c7,259632,7007de97-9fcc-1836-e7d9-ffed681678ac
8f9b3014-f250-d5a3-f01d-88723d8cf8af,375222,040144c2-6b93-acb8-7e88-047e7426a729
042a2d4a-6a88-5580-f2f7-3a9f90e0e825,360298,8894c389-92dc-499f-b3d9-ceaa6e04bd31
94abec53-4708-29f9-4109-83ffcedd2a31,97102,ee17319e-f5ee-9c9a-6500-edf82b4fbf05
c424c8f6-be07-5097-f0fa-3ef8a26ab139,371126,937f8b5f-9e29-6c70-d6f7-b9ef8541d7c6
f984ca17-ba98-652f-413b-c063eb87fa61,212389,b5a3fe0a-05de-a4d3-c3e4-7afbb82ecd2c
eee22b9a-c29e-0e24-3837-9518b87db9a3,173338,4ab51dda-456f-75dd-224e-858091dc3556
695b59d5-a1c5-80e2-bdcb-4b62ce8fc153,243813,fa2a5896-53a4-d9b1-8eb4-29d9a6bf7fc0
f7d3fa5c-87bd-c205-f502-bf66153a64a0,267003,16552d27-0fd6-ad76-4748-75e8dd1c7e36
3cee915b-ee0a-0125-cd42-dc557bfd7854,130120,7ea4b08b-6643-f9a8-20ad-cd3e93d3df26
97897f6e-aee7-a92f-5a6d-15c0c23db170,218127,402aad1d-d340-c11c-593a-fbf7ba75bb55
c2aabaf2-cb7f-785e-32f5-8f01b1148ec3,79646,2d2105c7-1401-f2b8-9da3-c482d3c7211d
4a12cd21-b3eb-cd99-2d30-6a15d5accad0,6970,485230fb-102f-9f13-9bfa-3d25131fea2c
d8ca4a72-08df-46ac-ac59-957c859ee25d,173881,3af28f7a-a0e8-b013-1bdf-3d314954c523
658467a2-7554-81d5-762b-0b2d34319159,53640,c7a208d6-fa01-47ae-8622-dd4820fbab8a
543054cb-71b5-9a25-37a9-4bee20e8e0c7,1033590,04927236-da73-4b7b-af2e-88bb4d3b3327
0064a1c8-20e7-82db-82e5-b5060a3cccfb,595983,6caaa84d-4aab-4ace-9763-c38f75c1ce3d
126d48f9-acd8-6fd8-f7fa-c2a4ead9ec0a,621273,4aabe4ec-5279-3ec3-00f9-9eac817fb3c6
9276ac34-97da-486b-61bc-6ede27fb5b65,539397,29645c6f-659f-4f0a-a05c-f047909a0a06
e53206c5-d117-e5aa-7b9e-e494e16f206f,663402,6c115f3f-9270-41b3-8810-18d3c04c8abd
b509c654-142a-127f-fda4-7eed57a80ac0,86799,6853337f-ffe3-404f-8804-6ed9706afa00
76d86372-fabb-fe69-87cb-3b4c38896b04,280181,c51f8938-6151-a99c-685d-c696dc001747
a9194bcd-1ff3-08c1-5092-eafe06bcbe83,227735,d06acf6d-f9f5-a3e8-0d0d-9c95609a9975
49b24778-5a81-7dc8-47dc-7b33f59aed7a,964278,3b288892-4e59-1e1a-1b60-0b1b38f7824c
4fa6c4e2-c924-fbbe-0c83-a30c1cd2c541,598649,97626dd0-1bc2-dcac-50de-a07b1acb54bb
5f866517-8058-8a47-b726-b99f420b1272,790390,dbf03a18-dbd6-b07a-3114-451fb8f3d790
90d11080-a010-6e46-8831-7cc021f8c4c3,406722,b4ef2ba2-324f-2fb2-4e41-865ceb3d4538
f1d11ecb-77fa-f7f8-eee5-58a7e9ead867,15185,fe0f8494-bdae-7940-22ab-7a15b3ed3a1b
f3a75392-e4c9-696a-2131-44d906e5b1d4,1169152,ba799a34-568c-acad-af29-f62af9ed5a33
11752ceb-ae38-9630-f8b7-775acaf26085,99338,07a6e52d-6b2c-2519-ea0f-04c62cde44bc
c3981cde-6c7d-8b22-e353-7cf275411cf9,1175873,1f20b1ef-d4b9-43d3-fa88-bb117d915761
f9ec6816-7799-ee0b-2da9-58b9da0a155a,487360,4224ea44-4d86-776d-c04e-e4e43095e0b8
3aea1066-ad23-a4a9-0ae9-8ee3fb5784f9,631694,548975f5-e0c7-434a-a03e-03809b83b5b4
d0d7959f-60d2-0a64-013a-30400df61aae,679371,1e4f3a23-1eba-00a1-96f9-ea2f43e74b41
4cefa12e-373d-2d03-f32b-ceaa0518dacd,79153,283991ea-e326-4e36-b8e8-c380c571975e
3b0c4cc7-a165-97e4-baf6-14c9a60a1005,292429,baa3170d-f378-482f-944d-e1aa904d4ebd
f9ed53ff-2cc2-f689-a0a0-120a41f1f00a,216028,fc8ad431-797e-adbb-9942-f16e434cc295
3d0131cc-ea50-f8ce-47b5-b529b7968d44,264023,c7ea72c3-ed2a-c5d3-704a-1d8836e07807
1578ffa2-918b-9557-5e12-b66d20b95895,677290,576c4ad8-54dc-b9cb-3f4a-e4823b0e1fb0
b19d35b5-68fa-ebf6-8d76-aad900449cea,15161,832098e4-a5ff-4a85-83aa-87d8d5d2bef6
b499b3b1-d8f2-9660-2f7b-52006f2b403e,1227391,6f0c358c-b8cc-de38-da52-7c609f8f3774
7492d4aa-675c-a905-9169-b8f1db60b3ee,131388,2a3374ff-035b-d4d9-a06b-008f11eb17c1
37af70e0-bb71-623a-815f-e6e6dba40a92,743738,6cfa28da-048a-6038-0ca0-05830416faad
4f5e76cb-36a2-d19b-6825-46646e9aaf00,504091,fe1eacbd-ba46-42e1-61bf-bd92cf8bb89e
1be544e7-58b9-90ca-d331-3c2be6d9631d,620884,fe1eacbd-ba46-42e1-61bf-bd92cf8bb89e
28c5e1ab-1b72-0517-cefc-d3f9c6d3982d,462137,dd5191f3-33dd-81ef-ec78-5fd4982f0967
49cb255e-8423-1dba-257c-6ca962e0b38a,762968,fe1eacbd-ba46-42e1-61bf-bd92cf8bb89e
a0ed95df-19cd-5673-c9a6-4c45dda3521b,332555,a8486b35-0012-1019-c9dc-6dd8d0386091
f99e4087-e958-4698-bb66-ed30e6090274,61827,1387d148-491e-4aaf-8200-cf2483e136ba
f4787815-8916-4ef7-8391-bbe818c0a86c,849043,072039fd-12eb-d477-7c9b-a52d381dbe8a
4eb1ce57-f43d-42b3-8cae-ff15e3ad4625,230916,f3800497-f27f-4c0f-bdcd-847047c49411
b4c8a5aa-a474-4e5c-9a98-4ba4db688067,690320,6c861724-c504-4ae1-bf1f-abf8570ec36a
67f9d565-3ab3-4bbd-b094-c362ee326d90,80259,e946e4ae-d4b1-c32e-6685-a19d1c53e20d
58b6e633-193e-4f66-920e-4c241c747b8c,297716,06e9b8bb-70ae-4a59-9192-f91ef3f73c70
943ac590-9de2-4092-989c-afca8df952ae,501343,afee608a-0a01-99b2-3fb7-e4d003e3f687
397d52e7-dc4e-4197-b140-66c05b8a200c,294475,f758a676-b041-46a0-8274-ce90e1a18e2c
