uuid,rank,country_code,region,city,investment_type,raised_amount_usd,post_money_valuation_usd,investor_count,org_uuid,lead_investor_uuids
eea03e9b-04f8-054b-cdd7-dc9986525be8,136117.0,USA,Massachusetts,Boston,series_c,8500000.0,,4.0,7a43c5a0-0045-dbd5-7557-fb70177ae4d1,f5315b3c-bb4c-1828-9b81-2f2103cdb761
e13a7e14-1369-5431-a1c7-b6431f90e0b5,345300.0,USA,California,Mountain View,series_a,5000000.0,,1.0,23254a8d-2410-4550-0679-412f8bf3d2a3,26bcf130-4aa8-a3b3-3571-1b8f13143370
6fd54474-7ec4-ee5d-0edc-f1cad7676c12,286814.0,USA,New York,New York,series_a,4000000.0,,2.0,38935e44-026f-ad66-a4c2-3dfad8569c14,
cbefd393-c6d7-c25c-27b4-3359293594e9,285407.0,USA,California,San Mateo,series_a,7000000.0,,2.0,654ea6b9-892c-f2a9-e711-2ea9318c86f3,"fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,111c20bc-0812-4a4f-be02-b25a559c9978"
48365fcd-d865-c711-509f-863df76a6b22,221820.0,USA,New York,New York,series_a,8000000.0,,1.0,38a8a05d-6384-84ef-3377-b1ccefa90be0,18019029-7c3e-8476-c4f3-9216298db9e1
2be577f9-ff27-2766-65d4-a28512b76108,218445.0,USA,New York,New York,series_b,15000000.0,,5.0,38a8a05d-6384-84ef-3377-b1ccefa90be0,"2c95e057-4786-8984-335b-fb9596e57d0e,30b3efdf-6024-804d-ea55-c4d1a8dfc86c"
5e9d827f-ab4a-343e-095b-7516f1eee1a5,356312.0,USA,California,Irvine,series_a,8000000.0,,1.0,7ec9944e-080a-0d71-5fef-2b5da6c1cc9b,c291ee9e-64fe-d3b2-1ca3-a39bd44c79e8
c848a845-518d-f237-760d-bbf5c6b80967,322474.0,USA,New York,New York,seed,1500000.0,,,70c98249-192c-0dbd-bcd6-35ea57829451,
4bf699fd-0e66-4a81-9dae-11a42aa18d7e,341574.0,USA,California,Emeryville,series_a,7000000.0,,2.0,7025f837-7190-b8ec-af6a-f0ecdcd38411,"44b9ca55-c362-5351-856b-8bbbce95c3e2,a34c63f0-c277-3e4b-bbfc-1868ca81596d"
802e9a56-29cc-0d43-6fcc-1943d7a4997b,144703.0,USA,California,Palo Alto,angel,1000000.0,,,6ddefc12-c2d1-2b39-ab1e-1393b4f482a3,
a5704b40-37b6-360e-00ca-c0717163b399,295744.0,USA,California,San Francisco,seed,,,5.0,aa258d9b-6d6b-c75e-1e57-41ddc2ad38c0,
242b5438-bf6c-633b-6c78-66e76adad5c2,341297.0,USA,California,San Francisco,series_a,3000000.0,,7.0,70561b7d-0746-3309-c3df-51a8a04b4d7b,
68f1db00-42a6-aa40-fa76-a04f77b93175,113958.0,USA,California,San Mateo,series_a,6500000.0,,2.0,df44ecc8-cac3-bb5e-321c-884dc52f1c85,fe2d1e8b-f607-3c9f-fad7-98fb8412f77e
57e3a5bf-9faf-2991-7643-924c40a04bea,189491.0,ISR,HaMerkaz,Kfar Saba,series_a,20000000.0,,2.0,2cd7135a-78d1-d0bc-5445-0bde1dca38f1,
979343c9-295e-05de-d1c1-6940aa958edd,125994.0,USA,California,San Mateo,seed,2700000.0,,2.0,099972bb-fb62-dcd8-0e3e-d4b9adeacb40,
6caa2780-6625-7661-0ae2-31eac82f6048,212043.0,USA,California,San Francisco,series_a,5000000.0,,3.0,d2c5b995-818b-e26e-906d-69edc7f37516,
a1b6f63f-922b-d4ef-ead4-d11099f67aaa,205426.0,GBR,England,London,seed,,,1.0,c7232dc0-7fff-164d-2a1b-243dce7d07c0,
23821151-25c2-18f7-3545-31aa60df6b07,171606.0,USA,California,Palo Alto,series_a,6000000.0,,5.0,832aa4ec-1369-f5ee-d40f-921e85f116fa,"13e37ea4-8268-7ac6-b5c8-60466f604532,0a0fb46f-4d3e-78a6-180c-feb0c4afee68"
dcac558c-29d9-0fa6-48df-e7367288d8ea,112927.0,USA,California,Palo Alto,series_b,15000000.0,,2.0,832aa4ec-1369-f5ee-d40f-921e85f116fa,eb9ce478-e454-486d-9d1e-a4c53e655bdb
cd4478c5-6b43-2a97-06d0-3fb6cca8eeff,274901.0,USA,Louisiana,Metairie,angel,230000.0,,1.0,a4167c6f-dc90-1530-247c-f8503725869f,
70b4d1ee-b270-a11b-998b-cd01acc314dd,146735.0,USA,California,Pasadena,series_b,7000000.0,,3.0,705c77e4-0806-d0a1-9e6b-7071b06156e8,a2b35e8b-e3e9-883b-8a07-38e6ef57d726
e22ed261-fd9d-f9f6-b89f-484a188ca2f5,363338.0,USA,Arizona,Scottsdale,series_a,1000000.0,,4.0,fd25f2ba-8ae9-0842-159f-5e1bdd9b1c66,
c022bec5-2bf3-fb35-1f22-7111538ea4c0,313413.0,USA,Arizona,Scottsdale,series_b,22000000.0,,2.0,fd25f2ba-8ae9-0842-159f-5e1bdd9b1c66,
7908deaa-c39f-dd86-a9e8-fcc1ed114a69,276763.0,USA,Arizona,Scottsdale,series_c,28000000.0,,3.0,fd25f2ba-8ae9-0842-159f-5e1bdd9b1c66,fe2d1e8b-f607-3c9f-fad7-98fb8412f77e
efaa472e-3666-464b-972a-cc17bb955770,236863.0,USA,California,Los Angeles,series_a,5000000.0,,1.0,e74e9a16-953d-0a77-9094-1bbbd988999f,c979ee45-bd2d-d92d-fe34-19c07a850897
8891e081-a002-1598-256c-055aa44b1b35,362453.0,USA,Colorado,Boulder,series_a,1100000.0,,3.0,144d5a14-6611-2d66-2e39-d8091b9350ec,
0c521c2b-e6d8-766e-ec59-f723e7e39e15,226596.0,GBR,England,London,seed,3000000.0,,,677c02ac-ab58-b2e1-c3a0-4bb3aaab5d5b,
4b138ee5-a2df-9232-5732-163fb74adf63,342467.0,USA,California,Pasadena,series_a,10000000.0,,2.0,bed375aa-686e-4aef-85bb-c3627bdf2865,
60eb8ac2-0cee-7147-aae3-5d29ea90189c,172868.0,USA,California,Atherton,seed,,,2.0,9f833b2a-88cb-15a9-72ee-f34bf818adfe,
8d2f0172-457b-83d7-4cf6-4249efac9027,118395.0,USA,California,San Francisco,seed,,,1.0,3236db3a-741c-2b42-1a81-a566a39079a1,
21b26215-f1f9-704c-dffa-7500a9288481,316840.0,USA,California,San Francisco,seed,,,1.0,81d1c038-5d79-1322-7e69-d333e3f485b0,
b143938f-868f-45e1-0beb-ef60b79a070f,149989.0,USA,Georgia,Atlanta,seed,,,1.0,4a3e51b7-e8af-f0e4-c37a-6e1342e74af7,
19d631b9-ba53-faf6-718f-6270108686f7,331411.0,USA,California,San Francisco,seed,,,1.0,dfd44194-3b21-53c3-1b02-d669ea2d9767,
83288c71-909e-66fb-90d4-bba0beee1fee,233001.0,USA,California,San Francisco,seed,,,1.0,5e157c07-2688-cac2-ba00-22406f3c1dab,
45334916-f232-3a1d-61b9-ab231f17148a,87920.0,USA,Florida,St. Petersburg,seed,,,1.0,fa9a583a-cf53-38ec-8b23-89dbbda0138c,
1aba54e5-67ab-95c2-60b1-37c7f35deb0a,205240.0,USA,California,San Francisco,seed,,,1.0,cfd73287-ff37-6497-c9d7-beb809197074,
4433764c-0e63-4139-c2d8-31a2ba13a158,314785.0,USA,California,San Francisco,seed,,,1.0,7f30271b-f8a3-e123-56b5-320934f8511b,
f51820c9-cd1c-d531-a29a-46452d218626,168895.0,USA,California,San Francisco,seed,,,1.0,39f1ccfb-cba5-8f4c-a75d-48fcbed57dd7,
e033e5f8-a8ff-d86e-2194-5d9667fb19d4,319592.0,USA,California,San Francisco,pre_seed,20000.0,,2.0,8adae63e-fac9-89fc-fcdf-3f161498ddd0,
1232e3bc-35c2-cc88-c2f8-bd2794279764,317250.0,USA,California,Mountain View,seed,15000.0,,1.0,fc52a963-9d67-576e-9430-6bc91330483d,
31000ba4-4d60-feb1-ccbf-8c6cdda6f4ab,240670.0,USA,California,Mountain View,seed,,,1.0,87f53772-6520-9fb5-ee1d-a2d394430f85,
64bebc80-62e5-0950-aca3-0bf28fd84c6f,144396.0,USA,Massachusetts,Cambridge,seed,,,1.0,5bb342d3-6064-e671-3bc2-06c20ff88fca,
2910fb8a-84a6-6ef4-4df9-fbf50f35f822,297235.0,USA,California,San Francisco,seed,,,1.0,5b8d366b-b5f4-70c7-d2db-111e082bcaad,
33ed8317-06ec-93df-cfb5-bbf117a24fa9,131887.0,USA,Oregon,Corvallis,seed,,,1.0,8212f41e-f169-bec0-e798-aa82b498cea8,
948e9d7a-8444-835e-ee77-694b0456426b,310511.0,USA,California,San Francisco,seed,,,1.0,8b9526ca-d751-db32-51f9-4ebe9a193af8,
b75b1c82-6584-623d-55d6-da4b20121f62,108012.0,BGR,Grad Sofiya,Sofia,seed,,,1.0,1c9ce42e-0233-c3c4-ed4b-bf69c995774d,
4a73b7b2-64c4-37e0-3422-3150b51a78b9,111997.0,USA,California,Los Angeles,angel,2000000.0,,1.0,8fe689c6-a3cf-76ef-540c-5c0af0a8d462,
82d24db6-8756-838f-68f9-d97ff7232010,228692.0,USA,California,Los Angeles,series_unknown,1200000.0,,,8fe689c6-a3cf-76ef-540c-5c0af0a8d462,
3bf3c86e-b6e3-43f9-0914-b76c97366358,302124.0,USA,California,San Francisco,seed,,,1.0,568d7fd0-0be0-f2d6-eade-7ce1cb85211e,
84791e00-d80e-10d7-2ded-95434a621185,226378.0,USA,Utah,Orem,series_c,8000000.0,,3.0,7f6bed0a-9921-c4cb-5ba7-b656ab91e496,4c55078f-8de7-a348-ff37-550967ee37d8
2efa5b6b-2c5f-2af7-aab4-f80c7033b564,197460.0,USA,California,San Francisco,seed,,,7.0,89ea3dab-6e0d-84de-c2a4-28a26986e7d7,
0245460d-9e73-6608-afd4-bb12662da6f6,142032.0,USA,New York,New York,series_a,7250000.0,,1.0,7fabc9cd-0507-3e93-c0cf-bc78b7ae9ded,0e09f1a3-ab17-d2d6-80a4-4425f38e4078
9596e1e0-8976-aeb3-27df-3695bad8e74e,340528.0,USA,New Jersey,South Plainfield,angel,,,1.0,2991f3bf-85fa-62c3-f9a5-cc7ad80f77a6,
f612b188-0ad6-338f-d3e5-85f9b3f27cdd,230865.0,USA,New York,New York,series_b,6500000.0,,4.0,56b5f0c1-855f-2ebb-083f-16641f1db2e1,4a4f6a1a-40ec-50f9-a928-8f7087e973c3
c5112303-6330-c157-4b17-48c98cc88375,90855.0,USA,New York,New York,series_unknown,,,1.0,859c37f1-a6e1-2e69-c084-c3dcb49deb5e,
bdb754f6-6b65-b381-d243-300246cce84b,275438.0,USA,New York,New York,angel,,,1.0,0beb8d69-46c9-1884-e5f3-2038f3800571,
13b0f088-cefd-14a6-e226-22c3385d4c50,144759.0,USA,New York,New York,series_a,2300000.0,,6.0,44839a71-c7ac-c784-f0ef-bdcbf4525629,6e037bba-68cc-c247-0148-c565408fd131
e71e8353-ad0d-990e-faf4-ddc36b21bcd9,237522.0,USA,New York,New York,angel,,,1.0,d279e2f8-6980-05e3-d77c-353ecd59d6e4,
7729c46d-4768-d65d-9543-fb3c1c227fbf,225494.0,USA,California,Emeryville,angel,,,1.0,e24d9888-b1d7-b59d-fbab-a02f85fc3b76,
d9b4ced5-ef12-ff8b-9906-4a920d338b56,180847.0,SGP,Central Region,Singapore,series_a,1460000.0,,2.0,2eadc422-ef94-6e5a-cdf2-c95e354456d3,
8d34438c-ceb4-6ee3-3dc7-7aab9fa67ac0,243855.0,USA,California,Playa Vista,series_b,12000000.0,,2.0,b6cec686-b8a3-c35c-0b65-ec205c41ea72,23cdc874-bb58-4926-9ef3-f7f96e1b06eb
32d7e18d-6a95-0329-c55a-911e98e6afdb,348964.0,USA,California,Playa Vista,series_a,5000000.0,,1.0,b6cec686-b8a3-c35c-0b65-ec205c41ea72,d29973c3-95ec-691d-defd-6a6ba713c72a
b22999d7-3cd1-9232-7ea7-54f9a3039b37,222751.0,TUR,Istanbul,Istanbul,seed,,,,5f932f59-dcec-0faa-c93c-4b524228e529,
ddc54b3a-ab06-d1c3-7d78-cd8b0290b77e,93302.0,ISR,HaMerkaz,Ra'anana,seed,,,,9f468824-0b76-fcaa-59a6-4f49e9651ed0,
ca13893e-9cf5-b241-b1f7-b0136065062b,323475.0,USA,Virginia,Sterling,series_a,2100000.0,,1.0,5165b9fa-85a6-3c37-3424-735cb89e6751,1f561789-f63e-fc82-b7a9-edb81bf97db5
59ebddf0-8d9a-5a20-89f6-bb45712950f3,282853.0,GBR,West Berkshire,Brimpton,series_c,2000000.0,,3.0,89ba0ab2-7c95-cae7-c12e-78b0787e3c91,
887ad286-0d55-bd7d-de8c-df02646637b3,201015.0,USA,New York,New York,seed,750000.0,,,06ab3946-ff8c-47c2-6bbb-acfa4451e945,
2fa054dc-bdd2-b7e2-87d3-2a8334cd2fee,136698.0,USA,Pennsylvania,Pittsburgh,series_a,4000000.0,,1.0,b86e2028-85c3-72ec-0378-a28b6af8899b,07f679c7-7c3b-b6eb-9382-b964bc8f32e4
ee7bf779-95df-b955-14fb-8d709e4b9717,188394.0,USA,Pennsylvania,Pittsburgh,seed,960000.0,,1.0,b86e2028-85c3-72ec-0378-a28b6af8899b,
6c32358d-9912-318f-5590-6d7847945577,212806.0,USA,Pennsylvania,Pittsburgh,seed,500000.0,,1.0,b86e2028-85c3-72ec-0378-a28b6af8899b,
64fa6c4f-b436-b6aa-c525-7a7b24c62a34,97475.0,USA,Pennsylvania,Wexford,seed,150000.0,,,6d95cf4d-9230-9072-680e-2702d224aebb,
ed8f79dd-2dab-c6bb-baae-31fee7003116,283425.0,USA,Pennsylvania,Pittsburgh,seed,100000.0,,1.0,b86e2028-85c3-72ec-0378-a28b6af8899b,
427ff7d0-82d1-382b-4731-3f0700de77bc,263603.0,USA,Pennsylvania,Pittsburgh,seed,100000.0,,1.0,b86e2028-85c3-72ec-0378-a28b6af8899b,
4827aaf7-fb4e-756a-8b0c-707ec9ab8562,117929.0,USA,Kentucky,Louisville,angel,,,3.0,072f6f48-ba2a-3372-d86b-b2c29fdcf8c6,
8ef533cb-ab97-fcc3-1061-ac25e54affa3,337211.0,GBR,England,London,series_a,3779539.0,,1.0,601f9107-1b8b-e6e8-827a-4206861fe902,a995e84c-9ac3-4519-92b8-cdf64fecae04
56bed586-fa3e-8406-5b1e-234f9a9b4cfc,212400.0,USA,New York,New York,angel,350000.0,,20.0,605b657e-4179-065b-8735-957ca032da39,
02519e20-d60a-e906-303c-f25c03afabe5,172156.0,USA,California,San Diego,series_a,,,2.0,bdc21c65-e238-1f0c-8b95-15d3b75b631b,8a31543d-66e2-6e29-811e-1b33a2da6d64
376c5dc8-dc84-6a35-0dcd-9b9236f70531,94786.0,USA,California,San Diego,seed,,,,bdc21c65-e238-1f0c-8b95-15d3b75b631b,
60114dc0-8208-2944-5c39-b4b58ea672c8,211117.0,USA,California,San Francisco,series_c,15000000.0,,4.0,c992751c-bc85-e18b-1b2d-7e73d5ba5a89,0db5f73b-d80d-6be1-eb65-f7aefd5e06f7
e8131938-9fe0-fe05-30f8-5a24982734ed,300257.0,USA,California,San Mateo,series_a,2000000.0,,2.0,980fd95d-fea2-fd58-6e07-22376fd07e9c,
8edf8633-d885-669e-c99e-600fe3afe340,156078.0,USA,California,San Mateo,series_b,6000000.0,,2.0,980fd95d-fea2-fd58-6e07-22376fd07e9c,
6cb69ef1-afa9-50d5-d316-cc53c0b54119,56434.0,USA,California,San Francisco,series_a,500000.0,,3.0,27d01641-3631-8836-64da-b3148580c4df,
fa4dc1a1-f15e-392c-805c-1b54d8d7aed2,230002.0,USA,New York,New York,angel,500000.0,,,02075318-237b-5fda-d8c3-52bac3bd12d6,
27d54046-b097-5452-1e16-f41aff07db61,355258.0,USA,New York,New York,series_e,18000000.0,,2.0,ef06fdd2-c8e5-85fa-20ef-33ceed9c1c80,
a77b8dc6-3597-c51e-6d6e-671b7a4a01e4,106588.0,USA,California,San Diego,seed,3000000.0,,4.0,aba4fa3b-7b43-bb76-185c-80d6d6dbcf16,
916c8d69-b005-f1a5-2fdc-bd3a2f00ae3a,190010.0,USA,California,San Diego,seed,5000000.0,,1.0,aba4fa3b-7b43-bb76-185c-80d6d6dbcf16,86935a42-e720-279b-53d2-3334ad2d58ab
eda68dde-09be-0a0d-3124-198e95261543,301788.0,USA,New York,Brooklyn,seed,1100000.0,,3.0,e34d52e5-a2d9-ab94-f015-a38925afa351,
64b7d898-4b18-0807-d0a6-8caa360d12b6,292511.0,USA,California,San Francisco,series_a,2000000.0,,1.0,d95dcd6b-eb81-5a8f-fa70-b1c993bb0f57,661e1d89-1d8e-e0db-6bde-8d0ad52ceb7b
59bfa90c-44da-9858-60b0-fadd3addf5bf,174118.0,GBR,England,London,seed,280000.0,,,7f51fe27-6cec-0953-46dc-a34770a8e639,
6d7ccaae-04fc-8d3b-c16c-8a132bf7be53,160135.0,USA,Texas,Austin,series_a,1000000.0,,1.0,5c4ab5da-4d32-f65a-0e73-d8b7be8be91b,0056daec-87a3-7a8a-0838-561cd74c12e3
7c7e8443-5f76-e228-f193-86bb7f6c2fb3,183303.0,USA,California,Sunnyvale,series_b,8000000.0,,2.0,8a43e1cb-4958-3ef9-b471-38cc872cef96,"5ffe727e-0b6f-aa7b-7831-39e8c56fbba4,4ab1b039-d9ce-f96a-06e7-f737e37eee08"
a6d9f81d-0c74-673e-3b43-4a55852e3816,164332.0,USA,Oregon,Portland,series_a,4000000.0,,1.0,a666c204-570e-192c-d70e-2acaaa098c95,
544edcfb-e388-b4fc-412c-64bae8556a36,323103.0,GBR,Buckinghamshire,Marlow,series_c,100000000.0,500000000.0,4.0,bba42259-eb09-129e-61ba-dd262dd5b62a,
cc10246d-6334-81a9-fc92-f3865192ecee,114188.0,USA,New York,New York,angel,3500000.0,,1.0,2150fad0-b5ac-06ae-a07f-941d33171472,
81cc56e0-2fe8-7871-1fc7-9f88b66a281f,126076.0,USA,Massachusetts,Lowell,series_a,2400000.0,,2.0,beb8eedf-5851-e099-e213-ab99c33678a8,
e81b1daa-86b1-9af4-e00b-00f6ec8cb269,269828.0,USA,California,San Francisco,series_a,,,2.0,6cc43244-0c25-9df3-227e-0d9ba8d3d6b9,
c7beb53c-0ee2-863e-2a23-c5bbdf03bbe0,160461.0,USA,Massachusetts,Bedford,series_a,7000000.0,,3.0,cfaaa1fb-a768-f5da-2bfa-30707011b988,"1787528e-7bd3-a500-ba86-ac55205e7e21,dbeaff20-9ef1-86fb-33c3-6e7b98eeec64"
8bf40f83-3355-16fa-fcb0-b437ea1a1ced,188840.0,USA,Massachusetts,Bedford,series_b,20000000.0,,4.0,cfaaa1fb-a768-f5da-2bfa-30707011b988,79297d7a-2f48-e004-b9c4-0a242ba21a4b
28661e4a-d1a1-3eb5-971f-4d5410d8e15d,124058.0,USA,California,Los Angeles,seed,,,3.0,ac28c237-4f1c-2091-bdca-888af640b988,
582b9424-ea18-4614-e2b9-3e86d654a434,124246.0,GBR,England,London,seed,131519.0,,1.0,601f9107-1b8b-e6e8-827a-4206861fe902,
3711f3d6-048d-d662-b23f-53e30f2fc814,228306.0,GBR,England,London,angel,,,,8d8d9ed1-5dba-1661-bf87-031714781f96,
e189a8bd-bc08-6c42-1872-29dd83c020ae,263206.0,FRA,Ile-de-France,Paris,angel,,,1.0,8debff8b-941a-f72c-cdf6-68542f1f52e3,
e51e410d-9f6a-7673-e375-2b2e9df26330,170700.0,USA,Washington,Kirkland,series_a,3000000.0,,,91664c55-666e-bbef-ac0e-92af6eca1ea3,
818108b5-7a6c-4243-5a63-3304b32ce6d2,129623.0,USA,New York,New York,seed,375000.0,,2.0,ee31b2dd-fd63-992c-5c98-7b12fa1b9c61,
006dd2da-0788-9569-ce2b-b1a9bf6bba92,101747.0,USA,California,San Francisco,series_b,9523572.0,,1.0,84a47fd6-8612-e375-0101-70e9e13cb56a,b96d912c-1c93-cc90-5ab2-fd1e886e2e22
5c5fd49a-acf3-06e0-41b5-63da619a7c26,268129.0,GBR,England,London,seed,650000.0,,1.0,d0dcebde-c8ca-3bb6-56af-0cdd1c2187a0,
c919f01e-7a3e-9fa8-9f2a-ae7ee87a9a52,301969.0,GBR,England,London,series_a,5270000.0,,2.0,d0dcebde-c8ca-3bb6-56af-0cdd1c2187a0,
0ada6358-0e8b-1a52-57d3-c27dab2d16e9,125903.0,USA,Virginia,Herndon,series_a,13500000.0,,2.0,563ab3d8-fa8f-e356-b1cf-cc35fc03d14b,"4a97f042-2d36-c628-178a-afbb0945a362,dbeaff20-9ef1-86fb-33c3-6e7b98eeec64"
b5ad7ed7-badd-d397-4bd5-1403f17dd88f,307825.0,GBR,England,London,series_a,8454801.0,,2.0,d44d2b3f-7b6f-3422-6143-74a0f78aadea,74b57f43-a0d1-024c-3812-6cc7d77d0877
69e32111-0c9d-8d20-a952-bd285e880dbb,301428.0,USA,California,San Francisco,seed,,,1.0,0acc34c1-3ba1-b3a0-16a1-26bc18748620,
cc2a1cff-8411-11f3-8681-1ac25b0ec3f2,132107.0,USA,Virginia,Leesburg,seed,350000.0,,,73c3c463-71b6-3b27-4387-c952547b0e7c,
19dd38c7-9b25-3604-5331-fb9a5527750c,117479.0,USA,California,Palo Alto,seed,,,1.0,d2e05ec3-b1c1-56c1-0ce4-ce1b3b765f85,
30a988d9-7315-896c-2d4a-fea1480c6b20,147809.0,USA,California,Santa Monica,angel,250000.0,,1.0,4bacf4ad-6759-b3d6-71d8-b42d8178a259,
78e88a8e-33e1-7815-561d-26a1b3812be8,242596.0,USA,New York,New York,series_f,10000000.0,,4.0,7f521e2a-209a-5877-9d65-efe625c034bb,eff144c2-d1a9-b5fe-336a-c1f44a40986d
9eab75ce-970b-f572-51e6-792579aeaeab,150940.0,USA,Massachusetts,Bedford,series_c,16000000.0,,4.0,cfaaa1fb-a768-f5da-2bfa-30707011b988,
3c8940e8-a797-2b82-a314-d987a5002159,197686.0,USA,North Carolina,Morrisville,series_b,7000000.0,21700000.0,4.0,c209f6cc-c393-2610-4a18-8404e40dab1b,
29dc6fce-0824-7d84-2e80-9c8695cafd55,363003.0,USA,North Carolina,Morrisville,series_b,18000000.0,23000000.0,5.0,c209f6cc-c393-2610-4a18-8404e40dab1b,d01715fc-f945-733c-cb72-147b7beb3e16
4df9b60e-d73e-56e8-0692-98056644580f,104087.0,USA,New York,New York,series_a,,,1.0,86a0e510-2962-f8ab-b289-7f54e8c3730c,
775ca954-b24c-99e5-bd77-b66bbf49cf60,282697.0,USA,New York,New York,series_a,5200000.0,,2.0,2e47ad16-ebe8-0776-eb70-ceb54c09df1a,"c61ec917-13b1-fa86-cf7d-88006a947914,ed24f9ce-2313-cb8c-8ff2-9de6899ea992"
38de2ad8-f041-f42e-f561-21e033b55553,185023.0,USA,New York,New York,series_b,10000000.0,,3.0,2e47ad16-ebe8-0776-eb70-ceb54c09df1a,51002b1a-7057-f941-aafb-9d5dfaa4dbfb
de994414-878b-e46a-4cf2-e4b8e8664fde,135429.0,USA,California,Sunnyvale,series_c,17500000.0,,1.0,dd2b7323-e5c3-d61b-38f0-42c043a180ef,ad933125-9b18-016c-53de-ef099b71d1f3
9ceac86f-ee98-320b-d167-b8fa67068f60,204011.0,USA,New York,New York,series_a,4500000.0,,4.0,fabe9561-05d8-3f24-9d84-4fa4e3b0966b,85ef546a-2d7b-5266-febb-dce64882e0d8
bceb1d5c-d720-3f9c-f52a-9c6514abc5d9,278612.0,ISR,Tel Aviv,Tel Aviv,series_a,3000000.0,,2.0,5e3d15f2-caf9-8801-6747-4ed227d2fffe,"5e5cb250-bf8a-33c7-e788-14f87dff9491,7d969b8e-a2c4-f416-3f92-99a4b127cb13"
78394e25-7e27-5a0b-89e4-ad84267756e3,348948.0,ISR,Tel Aviv,Tel Aviv,series_unknown,5000000.0,,3.0,5e3d15f2-caf9-8801-6747-4ed227d2fffe,ac216201-72f9-e5bd-beba-d9b8f1bd15d8
04a13fb0-d9c4-5b89-4831-1e4720e44a58,177981.0,USA,New York,New York,seed,100000.0,,1.0,9e3ce877-41ba-b64e-797c-2952ce1ca362,
df711385-2b5b-df4d-472e-b37ac72d1f62,346217.0,USA,Oregon,Portland,series_a,15000000.0,,4.0,1b85463b-91a4-718c-45a2-6ac9aaecea7e,f3716725-552d-b9b5-59ad-de4ec64b1751
585d765d-c4a9-f59b-c102-051177e69ae8,195133.0,USA,California,Mountain View,series_unknown,2000000.0,,1.0,dcd7ef59-6123-3601-cc7f-3051dfbe018c,0cf83157-f7f1-fd5a-148d-a57060f22e5d
4fccbf91-81dd-09a5-7265-e4833fdaf352,199679.0,USA,California,Mountain View,angel,300000.0,,1.0,dcd7ef59-6123-3601-cc7f-3051dfbe018c,
0f0d6b3a-2bc5-28b8-7303-381e373a9751,214226.0,USA,California,Menlo Park,series_c,60000000.0,,1.0,df662812-7f97-0b43-9d3e-12f64f504fbb,87e297f8-53fd-a340-cbfc-6f34d3c62a86
8389247f-d441-2ddb-d41f-c690e3f277e5,320933.0,USA,California,San Francisco,seed,250000.0,,1.0,bc8dbe77-e2d6-343e-7e13-4fd3fc921627,
410b8817-d873-3cc2-6dde-01e697f571ad,240816.0,USA,California,San Francisco,angel,550000.0,,7.0,bc8dbe77-e2d6-343e-7e13-4fd3fc921627,
3317b6ad-fe59-c7f6-7a7c-d99431246ed2,313087.0,USA,California,Mill Valley,series_b,3000000.0,,1.0,b563b8d6-1ccb-ed1a-9089-ce83ee4bbc24,fe2d1e8b-f607-3c9f-fad7-98fb8412f77e
0477ce08-d87b-ffe1-ecd7-40b567013dbc,170710.0,GBR,Highland,Nairn,seed,762154.0,,,79a17806-7e8a-9369-941b-6d79503bdad5,
c214e877-7668-9444-e135-d7ce14404956,364412.0,IRL,Dublin,Dublin,series_a,2049606.0,,,73f1c5ce-0df8-9f47-808f-d85d8c8a7514,
322f236d-715a-302d-88d8-6c712c8839a9,321888.0,ISR,Tel Aviv,Herzliya,series_unknown,4500000.0,,1.0,147e556b-267a-8246-b182-cf49cb647639,1e4f199c-363b-451b-a164-f94571075ee5
4e2e5f50-bd88-6050-b839-02acaeb2ad3f,149014.0,USA,California,San Francisco,series_unknown,3000000.0,,3.0,c733b167-c05c-a6e5-c6c4-b800ef190677,2c8502f9-cf1a-7b91-9f10-7976a1bf753a
cf78fb1e-fa1b-1ddc-9f24-cf23afdf2e67,274034.0,GBR,Dundee City,Dundee,series_b,31000000.0,,1.0,6059d198-f3ed-071b-5e13-f4a54e7dd06d,47b84763-9727-7cdf-b194-2742e3963147
5545fd78-c1de-8df3-696f-f4bfc60a87f7,155439.0,GBR,Dundee City,Dundee,series_a,1750000.0,,1.0,6059d198-f3ed-071b-5e13-f4a54e7dd06d,4cad84b3-b12e-4525-a37a-a623da1af0be
67ec232f-5e7e-20ab-4f20-30ef57e14eb4,174535.0,GBR,Dundee City,Dundee,series_c,50000000.0,,3.0,6059d198-f3ed-071b-5e13-f4a54e7dd06d,cf3a40e6-920e-edfd-569e-371f84e0a4e4
3c35e6a7-c46a-3b90-8f1f-da82c1f67d4a,183397.0,USA,California,San Francisco,series_a,2199998.0,,1.0,52e624ac-e23c-580a-c914-81cfe5881e1a,661e1d89-1d8e-e0db-6bde-8d0ad52ceb7b
0f99ebd9-8006-7775-1006-b32e614bd0b8,362592.0,USA,California,San Mateo,series_a,5400000.0,,1.0,9bb34518-db4f-7bcf-f9f1-5da5fafd937f,3eb9d040-1487-8d0e-4db8-72ec93ce32a5
d012c67f-591f-41e1-9d29-04d59e0e8763,196802.0,USA,California,South San Francisco,series_a,4250000.0,,2.0,8eef0c18-37c5-a74b-7f38-1be7190ae979,"773c4c7c-b956-6f58-226b-875f09f093cd,00512295-30cd-2ec6-2ded-ea51b3aed16d"
