company_name,employee_count,num_funding_rounds,fd_rd_latest_investment,cat_lending_invests,cat_payments,cat_commerce_shopping,first_fund_investor_count,first_fund_post_money,num_exec,fd_rd_num_invested_by_top_100,average_momentum
Topo Insurance Group,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9581162742237972
Acorns,5,12.0,6.0,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.7753223956608866
PayinTech,2,4.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.7490450941079984
Elixxir,2,2.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.4199503017394388
FPL Technologies,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.7565779292462077
Active.ai,3,6.0,2.0,0.0,0.0,0.0,4.0,0.0,11.0,1.0,1.0477701821377747
Likvido,2,5.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.060698100337338
Sentinel Partnership,1,2.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,-4.821186057842083
Setu,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.2311088206931449
Yunuo Caishui,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7869776345868412
CRED Investments,2,2.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.7697548889478805
Orderly Health,1,4.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.6849194601992789
Yuntucredit.com,3,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6957773819724082
Homebuyer,1,2.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1.6674622532319343
Meritize,3,2.0,2.0,1.0,0.0,0.0,8.0,0.0,6.0,0.0,0.8494823466949827
Qinqinxiaodai,3,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3336113902156751
Crediwatch,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.8848774444739402
InAuth,4,3.0,2.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,1.2677908825881803
DrGroup,4,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8083900005194784
angelMD,2,2.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.7949922401844383
TradeBlock,2,4.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,1.0,1.5494459842619996
GlobeDX,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0303631759046858
Capital Lending Centre,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.064614848726115
VerbalizeIt,3,3.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.550611025022438
Pago Rural,1,4.0,1.0,0.0,0.0,0.0,2.0,1000000.0,1.0,0.0,1.045875809193939
Besepa,1,3.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.8341483140531107
Unstoppable Domains,1,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0353332571840996
eatOS - Restaurant Management Made Simple,3,7.0,1.0,0.0,1.0,1.0,6.0,200000.0,12.0,0.0,1.0412626873091655
Pibisi,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.5679960056724302
Alltuition,2,4.0,3.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.6252927602513183
Catapult,2,4.0,1.0,0.0,0.0,0.0,1.0,3380000.0,0.0,0.0,1.044531192271027
TradeGecko,4,5.0,3.0,0.0,1.0,1.0,4.0,0.0,17.0,0.0,1.1011983317359313
Jellifin,2,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.7347189618786398
TRM Labs,1,2.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.1248442090770427
Messari,1,4.0,1.0,0.0,1.0,0.0,14.0,0.0,5.0,0.0,0.6843846241587772
Iugu,2,4.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.919215972783674
ProducePay,3,8.0,3.0,0.0,1.0,0.0,20.0,6200000.0,10.0,0.0,1.050693699158153
Truebill,3,6.0,4.0,0.0,1.0,0.0,13.0,0.0,7.0,2.0,1.6530384430822205
String Labs,2,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,2.167500261650038
LOCALLY,2,4.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.3403377396159541
Cedar InclusiFi,2,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1528455895969665
Dryrun,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.307227957921732
Zebpay,3,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0361390498604917
Skeps,1,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8547495583793947
Molo,2,3.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.48701762204831
VouchedFor,2,5.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.9731309252664552
Love Will Inc.,1,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.4748168586219783
Avail Finance,3,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.5556841235588924
Pretto,2,2.0,2.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.141035291819904
SMECorner,5,6.0,3.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.7933937947023759
Money Mover,2,4.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.6467238103169236
RSK Labs,2,8.0,1.0,0.0,0.0,0.0,12.0,5000000.0,6.0,0.0,1.0183505312413668
Lumint,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7111664399951791
VISOR ADL,3,6.0,2.0,1.0,0.0,0.0,8.0,0.0,7.0,0.0,0.7591972170198606
Bright Funds,2,7.0,1.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.7403531581206422
Blast,2,2.0,1.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.6648052120728628
B2C2,2,5.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7475953066314317
Harvest Savings & Wealth Technologies,3,7.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.6993812736934962
Bilendo,2,2.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.7892951522846927
Cuenca,2,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.8652822151224705
ORO Wealth,2,3.0,2.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.9605379012246859
Brella Insurance,2,3.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.4010427110487268
Katapult,3,6.0,3.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,-0.14198923754337894
Appital,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.12861358978900606
ycpai.com,2,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.4405576177398305
Finexio,2,4.0,3.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.7136254185082908
WeConvene,2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9342827859090042
Platform Black,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3794391723714417
CircleUp,4,6.0,4.0,1.0,0.0,0.0,8.0,0.0,48.0,1.0,0.7369227546039863
AKUR8,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.7376279324378326
Self Financial,4,9.0,5.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.8760387058073922
haoshouyi.com,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7044563292942263
Rossum,2,3.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.8647550666217947
CNote,2,6.0,1.0,1.0,0.0,0.0,10.0,0.0,5.0,0.0,0.8703552607286209
Lean Work,3,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343900483135718
Anedot,2,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.2774338340229749
Sorare,1,3.0,1.0,0.0,1.0,0.0,14.0,0.0,2.0,1.0,0.7345859558944103
ParkENT Cycles,1,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.9047619047619044
Kuda,4,3.0,1.0,1.0,0.0,0.0,13.0,0.0,3.0,0.0,1.5553984879931682
Qilu Guquan Jiaoyi Zhongxin,0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.7523031543559504
Aishua,4,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8123807574173224
Kasisto,3,6.0,3.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,0.6183277057191601
Dadao Financial,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2190134722881592
Passage,1,7.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.6480365881702073
Akulaku,0,8.0,5.0,1.0,0.0,1.0,2.0,0.0,11.0,2.0,0.9641820982017272
eFuneral,1,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.7938713134600881
PolicyStreet,2,4.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.42213176494855
Kuvera.in,1,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.432381080773654
UNest,2,4.0,2.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,2.113707615466169
Spaceship,2,3.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,1.1879740362112297
Huan Shoulu,2,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1161978938180803
Moneymour,1,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.4321248898545191
Knit People,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01175776915050964
Kudi,1,4.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.953125
SkolaFund,1,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.7066791144419382
lcsuo.com,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8427908214595139
Intrinio,2,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7155896082792069
EasyEuro,2,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.464627151051625
ApplePie Capital,2,5.0,3.0,0.0,0.0,1.0,5.0,0.0,15.0,0.0,0.959669740619633
Toast,1,3.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,2.1867366291607166
Clipp,1,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.6890130816369263
Parcelport,2,4.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.9092026151462442
Fluidly,2,3.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.29750715763922064
DipJar,2,2.0,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0,1.1216096798314188
Yours,1,3.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.2648412624215657
Synapse,3,3.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,0.6906722431711162
One Utility Bill,2,5.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0733662176949048
SteelEye,2,3.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.2490384784543849
Social Market Analytics,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6561154619220712
CoinJar,2,4.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.9391587956304863
Fastacash,2,4.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6270429651093834
KredX,4,3.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,1.7627820275366233
OXIO,2,5.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.7330471921244979
Payme Japan,1,3.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.2345552363167778
HopOn,3,3.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.7770607171594714
Crowdfunder,2,5.0,2.0,1.0,0.0,0.0,16.0,0.0,52.0,0.0,0.7765629486165064
FintechOS,4,3.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,2.2432121575131108
JYC99.com,2,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6277719367823765
Vzoom Creditech,4,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7466072209341661
Papaya,3,4.0,2.0,1.0,1.0,0.0,7.0,0.0,2.0,2.0,0.6567035531757125
Saharey,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7290830899025103
Vexi,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5336321673470477
FinChatBot,2,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.6898101236450105
Stori Card,3,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.1448802280665706
Broadstone,1,3.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.680202070206964
Ledge,1,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.6881848021467095
HashCash Consultants,6,3.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0575719625885842
Datarisk.io,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.3129921890960097
Diool,1,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2747992930648426
ANDIAST,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.4942638303134608
Rapunzl - Invest. Share. Win.,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.6915428767737517
Fortuna.ai,2,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5040106951871661
Tookitaki,3,6.0,2.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.637701705124693
One,2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.6136663496057193
Bitspark,2,5.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.2087364646270351
NorthOne,3,4.0,2.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.7312059120325753
Stride Health,2,5.0,3.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,2.8885591971896947
Vimvest,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2794541588696664
StashAway,4,5.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.727521396781106
Heckyl,3,6.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.8051958136109604
SmartAsset,3,6.0,4.0,0.0,0.0,0.0,6.0,0.0,16.0,1.0,1.046938120829805
Health Here,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,-0.06331899158174005
Tianqi Bao,2,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4086634071531013
rainist / 레이니스트,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778730523407624
WeSavvy,1,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.719022064042765
Felix,1,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.5903361964638861
WiPay,2,3.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.8089462169495603
Financepeer,2,2.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,1.2319242304849292
Constellation Digital Partners,3,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.8141511107270044
qibao360.com,2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6857271687536841
SeedLegals,2,2.0,2.0,1.0,0.0,0.0,6.0,0.0,13.0,1.0,0.5812318038411117
Omaze,4,5.0,3.0,1.0,0.0,0.0,12.0,0.0,14.0,0.0,0.2411202978553032
Ternio,2,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.712684565572122
Welltrado,2,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.5781409519455067
LenDenClub,3,6.0,1.0,1.0,0.0,0.0,25.0,735294.0,2.0,0.0,0.8249893633257637
Brave,4,4.0,1.0,0.0,0.0,0.0,13.0,0.0,10.0,1.0,1.4130238165650928
Cachet,1,3.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.7633177555907869
UnDosTres,2,5.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.32383280719714524
DiviPay,1,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.6791904541489889
FlexMinder,1,4.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.7518248175182488
Solovis,4,5.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.5512090079554077
Globacap,2,5.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,1.976995669293744
Ribbon,1,3.0,1.0,0.0,1.0,1.0,8.0,0.0,10.0,0.0,1.1494034139564981
Golden Technology,5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1793217920492771
JetCrypto,2,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.7475728155339806
WorldRemit,6,11.0,5.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,1.0168673756379571
Injective Protocol,2,4.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.7686073279102799
Persollo,1,4.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.5348840721462902
Coinplug,4,5.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.9002554840224272
EasyPol,1,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7662948584052154
Chronicled,4,9.0,2.0,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.3615819682306505
Xiaoxiang Youpin,5,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9080196778900748
Bertram Capital Finance,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7652705997075746
Direct Match,2,2.0,2.0,1.0,0.0,0.0,11.0,0.0,7.0,0.0,0.8848774444739412
Bbot,2,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0602479631385988
Atomic Loans,1,2.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,1.693371766600688
AdvicePay,1,4.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.6402662018152908
Aspire,3,3.0,2.0,1.0,0.0,0.0,11.0,0.0,7.0,1.0,0.7543160520060795
Revolut,0,16.0,5.0,1.0,1.0,0.0,8.0,0.0,53.0,1.0,0.5816381051421234
RoadPass Payments & Urban Mobility Ltda.,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9592286133724808
Rollet,2,3.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.9193970155456042
LoQueNecesito.co,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.8600935044509836
Gaia Metrics,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.3333333333333333
MortgageBite.com,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.800747364206593
wefox,6,7.0,3.0,0.0,0.0,0.0,7.0,0.0,21.0,1.0,0.7787899582311243
Veridu,1,4.0,1.0,0.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0858389150136314
Remindabill,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086591158202411
Canopy,3,6.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.6668538012004155
Receipt Bank,5,7.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.6408157492652207
Rentify,3,4.0,3.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,0.7903675338892864
S Financial,3,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.9381696004588214
Recko,2,3.0,2.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,1.4245825972989916
Zaver,1,2.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0459369070997078
Giroxx,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.218808283141965
Esusu Financial,2,3.0,1.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,0.7790038690407692
KADU Collect,2,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.166416258173935
Finicast,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5564854344020944
HUI XIANG TIAN CHENG,4,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.269652067142489
OrangeGrid,2,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7091156655797386
Fusebill,2,4.0,2.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,0.4706778356923656
Quantec,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0648776721774085
Origin,2,7.0,2.0,1.0,0.0,1.0,13.0,0.0,2.0,0.0,0.7805026602211588
Funding U,1,6.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.8819838836429459
Vapulus,2,3.0,1.0,1.0,1.0,1.0,2.0,229000.0,1.0,0.0,0.7617924528301887
Bambu,4,3.0,3.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.9208144796380088
1234tv.com,1,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0445660985858956
Kaitong,4,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7125591756892913
[credi2],2,4.0,2.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.8698682565315753
Chargebee,4,6.0,7.0,0.0,1.0,1.0,0.0,0.0,20.0,4.0,0.6389926396946365
JFJUN.COM,2,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.000357426537428
Pixpay,2,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.1710457485589474
SIMBA Chain,2,2.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,0.9972078181092938
Groundbreaker,2,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.8532720370563855
91tianmi.com,2,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3353983894730395
TradeIT,2,3.0,1.0,0.0,0.0,1.0,9.0,0.0,13.0,0.0,0.44405959279735335
Rain,2,4.0,1.0,1.0,1.0,0.0,10.0,0.0,6.0,0.0,0.9222067244923196
Mantl,2,7.0,2.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,1.3845836092012709
Elementus,1,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0029661796089544
PeopleFund,4,8.0,3.0,0.0,0.0,1.0,3.0,0.0,13.0,0.0,0.7210295346201213
Souqalmal.com,3,7.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.7962960715802547
earlyworks,2,3.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.1653286484573897
Luno,3,4.0,3.0,0.0,1.0,0.0,2.0,0.0,40.0,0.0,0.8580837356341412
Goin,2,4.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.1509951512460868
Sure,2,4.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.6191900598251268
crowdhouse,4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8705800002267601
Bold Financial Technologies,2,2.0,1.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,0.6281998932060178
Grufity,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6630190047038057
Hubly,1,5.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.06468771719168931
Pento,2,2.0,1.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.6809640224369913
HomeZada,1,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.4398524873658161
Cosaic,4,5.0,3.0,1.0,0.0,0.0,3.0,0.0,10.0,0.0,1.3884394681584349
PAAY,1,4.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9447596914452516
Goose Insurance Services,1,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.5283893324179104
FloatMe,1,5.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,1.909078709874808
Finanzguru,2,4.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.4848569607955379
Allovue,2,6.0,2.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,1.938223020178212
WEWAY,4,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8753012173426782
Autobooks,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9119646036459164
AdvisorEngine,2,8.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.2998751350400206
Treasury Prime,2,2.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,0.5019469750937772
TOK.tv,2,8.0,2.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.6380900695928579
Simplist,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4453958039251593
Bex,1,2.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.3862047657668097
Sezzle,3,6.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,0.6718218022333662
ThoughtRiver,2,3.0,2.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.6938354114446096
PayBox,5,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0879354008135345
Startup Stock Exchange,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.24052652572796265
SO-SURE,2,5.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0741636522086475
Unit,2,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.2223837770371992
LionRoar,2,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9423468378835722
bitFlyer,2,8.0,4.0,0.0,1.0,1.0,4.0,0.0,21.0,0.0,0.7212361111264177
Countingup,2,3.0,1.0,1.0,0.0,0.0,10.0,0.0,4.0,0.0,0.9929779454530228
Gatsby,1,7.0,1.0,1.0,0.0,0.0,15.0,0.0,5.0,0.0,1.785492209568817
Reap,2,2.0,1.0,1.0,1.0,0.0,5.0,0.0,4.0,1.0,0.7616001218560194
Enigma Technologies,4,6.0,4.0,0.0,0.0,0.0,5.0,0.0,21.0,2.0,1.0138949043398355
Reali,4,5.0,3.0,1.0,0.0,0.0,7.0,0.0,14.0,0.0,0.6758087122291012
Bokio,2,4.0,2.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.6332365318319495
OfferUp,5,9.0,5.0,0.0,1.0,1.0,2.0,0.0,24.0,0.0,-0.02274117869153193
Bnext,4,7.0,2.0,1.0,0.0,0.0,6.0,2464838.0,16.0,0.0,0.6240895257589606
