company_name,status,num_funding_rounds,total_funding_usd,founded_on,employee_count,cat_pca_0,cat_pca_1,cat_pca_2,cat_pca_3,cat_pca_4,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_AF,continent_OC,country_code_USA,country_code_GBR,country_code_IND,country_code_CHN,country_code_CAN,country_code_SGP,country_code_AUS,country_code_DEU,country_code_BRA,country_code_CHE,country_code_ESP,country_code_FRA,country_code_NLD,country_code_HKG,country_code_ISR,country_code_KOR,country_code_SWE,country_code_JPN,country_code_MEX,country_code_IDN,city_London,city_New York,city_San Francisco,city_Singapore,city_Toronto,city_Beijing,city_Mumbai,city_Los Angeles,city_Chicago,city_Sydney,city_Paris,city_São Paulo,city_Tokyo,city_Berlin,city_Boston,city_Stockholm,city_Shanghai,city_Tel Aviv,city_Amsterdam,city_Madrid,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,org_uuid,average_change_in_funds,average_momentum,latest_momentum
Fastacash,operating,4.0,23500000.0,9.0822,11-50,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9507,0.9090909090909092,0.09090909090909093,0.2727272727272727,0.09090909090909093,0.0,0.0,11.0,1500000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5c278886-ea0e-7a49-b199-972215f5b8b5,0.7034252297410193,0.6270429651093834,0.3802136800882097
FreightBro,operating,4.0,3500000.0,4.3233,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8685,1.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,6.0,3500000.0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0a505aaa-2e01-4bc8-96eb-5a46076f85d0,1.4285714285714286,5.6666855556185185,5.666685555618519
Reap,operating,2.0,6000000.0,2.663,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.7945,0.75,0.25,0.5,0.25,0.0,0.0,4.0,5000000.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b26094cf-c73d-47f8-8baf-dd37a56192a2,1.3333333333333333,0.7616001218560194,0.7616001218560194
Harvest Exchange,operating,3.0,9400000.0,9.0822,11-50,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7918,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.1111111111111111,9.0,4400000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,831b0e93-b88b-152f-138a-4eb4442a5758,0.4696969696969697,0.4424853675634112,0.21830406846015574
Mpago,operating,2.0,1500000.0,5.5836,51-100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5014,0.5,0.5,0.0,0.0,0.0,0.0,2.0,1500000.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ec0f30d6-928f-39c6-d127-e09ee32bcc66,-0.6666666666666666,-0.8881783462119188,-0.8881783462119188
MyLoanCare,operating,3.0,1209669.0,7.326,101-250,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.926,1.0,0.0,0.0,0.0,0.0,0.0,2.0,232431.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9d48fec8-30c6-ffb3-7382-c993ae61b1ed,1.1946928291673755,0.5626702086005939,0.5668141547022767
Lumint,operating,3.0,4098570.0,8.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4098570.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,df7e0cd7-3f43-4c43-bdb4-aff365e69953,0.0250494378437065,0.7111664399951791,1.8741984353925822
PaySur,operating,3.0,37000.0,7.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6027,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,9.0,37000.0,2111999.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0314dfab-51b5-0364-37c1-6aa842eb1302,-0.7027027027027027,-0.40140677636393385,-0.40140677636393385
Classlist.com,operating,3.0,3694118.0,4.8301,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1425,0.5333333333333333,0.4666666666666667,0.2,0.13333333333333333,0.06666666666666668,0.0,15.0,2575934.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b315c799-7fce-4445-2a5b-6159d5c0e877,0.06557481540642329,0.09487304302404384,0.20100843369289945
Love Will Inc.,operating,2.0,2605366.0,7.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4247,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,100000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39d0dec9-6e9e-772f-5ed5-c58b8c15f2dd,1.8464707069947175,1.4748168586219783,1.4748168586219783
Goalsetter,operating,3.0,607500.0,5.7945,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2603,0.8,0.2,1.0,0.2,0.4,0.4,5.0,607500.0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20c6aeda-4dac-c415-20f6-103034c1f6fe,-1.3415637860082306,-1.34156378600823,-1.34156378600823
EatsReady,operating,2.0,2199799.0,4.0767,1-10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.7205,0.7777777777777778,0.2222222222222222,1.1111111111111112,0.3333333333333333,0.3333333333333333,0.0,9.0,1469799.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b5b63b5d-edf2-4039-bb8d-5a3cc92245c5,-0.6726059971842882,-0.5383862940721109,-0.5383862940721109
TrustChain Systems,operating,4.0,1397079.0,3.8822,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3288,1.0,0.0,1.0,0.5,0.0,0.0,2.0,1397079.0,3966745.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d7a51431-dd77-463a-9722-e0e3a5d459b5,0.3492947854342812,0.6275757752184953,0.4802892986294031
Bankjoy,operating,4.0,1770000.0,6.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.6712,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3.0,1770000.0,0.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41c2f28f-7184-8d3b-7441-97d14a442fc4,0.4973544973544974,1.4759626500122918,3.438198384046749
Shapps,operating,2.0,377843.0,7.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0027,1.0,0.0,0.0,0.0,0.0,0.0,1.0,377843.0,1990963.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f8199812-8c3b-a30a-7d69-a24d4d179741,-0.34918736088798785,-0.15486400607059958,-0.15486400607059958
Zabo,operating,2.0,3500000.0,3.0767,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9151,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3500000.0,0.0,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20b07dda-bd1d-42bc-a230-b46fc0ddc655,0.8571428571428571,0.4279722673970726,0.4279722673970726
Humaniti,operating,5.0,2879570.0,4.8301,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324134.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170f1702-45d9-4e5d-97b1-ab191f063d5a,0.19363399259524725,-0.29179922276147363,0.8707978645120401
Thinknum,operating,2.0,12600000.0,8.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.6712,0.8,0.2,0.5,0.1,0.3,0.2,10.0,1000000.0,0.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2b6eca8b-0893-251c-256b-4f8dc994acc6,1.6825396825396826,0.37378972353313095,0.37378972353313095
Aurora Labs,operating,2.0,6950000.0,5.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0055,1.0,0.0,1.3333333333333333,0.0,1.0,0.0,3.0,950000.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0d20f7ed-8137-4080-b568-9f8e491db715,-1.4532374100719423,-0.6452810310696427,-0.6452810310696427
Toast,operating,3.0,2365899.0,6.0795,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2365899.0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7c82aea3-d929-410f-e024-38c449123405,1.2398732169957516,2.1867366291607166,3.8217713640741984
BlocPal International Inc.,operating,6.0,4900944.0,3.5808,11-50,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,54.2137,1.0,0.0,1.1111111111111112,0.7777777777777778,0.5555555555555556,0.2222222222222222,9.0,427226.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,053d39dc-9a5c-410d-9e61-4914a2f31c3a,0.3536360206761829,1.1379177697546898,2.9441316838483407
PayZakat,operating,2.0,159329.0,3.0767,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,80000.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7b167342-aeaa-42d6-901a-45708822dbfb,-0.008422823214857308,-0.011261964453613191,-0.011261964453613191
Creditas,operating,8.0,568950000.0,8.7918,1001-5000,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.4959,0.8333333333333334,0.16666666666666666,0.7222222222222222,0.3888888888888889,0.05555555555555555,0.0,18.0,1400000.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,bf1e5d5f-a5ee-129b-a595-ee18b3d59899,0.7779254350684258,0.7786745235065285,0.4160599126274183
Confidas,operating,3.0,203946.0,4.2521,1-10,9.529120656610879e-22,-1.7719159473017498e-13,1.0,5.981760226037026e-15,-6.352747104407253e-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1753,1.0,0.0,0.0,0.0,0.0,0.0,1.0,203946.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e78388cf-7eea-444e-8ad8-d59db2354c6c,0.21372324046561345,0.4309805212051088,0.43098052120510877
Kudimoney,operating,2.0,1616944.0,4.0767,11-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616944.0,0.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4e4818bf-5b22-44b8-b48c-41a2a71b32a4,1.9580838915880825,1.9580838915880816,1.9580838915880818
Knox Payments,operating,3.0,1605000.0,8.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,980000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26f1553d-dcc1-3e21-703b-3fedeafbaa06,0.6564068250250921,0.7549572383224497,2.2292119192155373
Pomelo Pay,operating,2.0,4277615.0,3.4959,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277615.0,0.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5d3c992d-b691-48cc-8b8d-da6123ef4b01,0.6356630973100664,0.5065851907157048,0.5065851907157048
WorkGenius,operating,4.0,23096045.0,9.7534,51-100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.337,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,6554371.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,db6dfd24-8498-f61f-f4fb-0f0dd5e81799,0.31742523530197075,0.2011322849922488,0.19563556142632282
DriveWealth,operating,4.0,100800000.0,9.0822,51-100,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.8767,0.8888888888888888,0.1111111111111111,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.0,18.0,10500000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2e7fc25e-220f-436c-d4e2-6a0db07cf229,0.5336616334995681,0.1875003140528285,0.05352323376673772
Finiata,operating,5.0,39175860.0,5.0795,101-250,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7507,0.9230769230769232,0.07692307692307693,0.7692307692307693,0.5384615384615384,0.07692307692307693,0.0,13.0,9735257.0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5a43bfba-b9e6-1886-77c5-8524a81db6b2,0.222860754880887,0.9667427184041064,1.6920771751406292
ParkHub,operating,5.0,19660000.0,10.7534,51-100,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.8384,0.95,0.05,0.45,0.15,0.05,0.05,20.0,1700000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a55b7eab-e27c-168f-1c14-9dc90eda8d04,0.9090769780184637,0.38763314585634856,0.4705004085511881
Finatext,operating,4.0,67097499.0,7.0685,1-10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.6411,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,14.0,300000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b04039e4-814b-7674-39c5-f3d4c4bf98bb,1.5724324638374425,0.8116295041555628,0.6354291804915599
ResonanceX,operating,4.0,673091.0,3.5918,1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.9945,1.0,0.0,2.5,0.5,0.0,0.0,2.0,542925.0,0.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18210a00-051e-470d-a944-40558fdd2a2a,0.1194398662023448,-2.0606574353422467,-6.696821079993331
Micappital,operating,2.0,1076746.0,4.3233,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4932,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1076746.0,6460477.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,73a404f7-f7d6-4e81-8b2c-8a7a743d9829,1.118685372409092,0.6400168043990456,0.6400168043990456
ToneTag,operating,4.0,10330000.0,7.0795,11-50,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.337,1.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63288fa7-ed9d-4966-d437-c9bb2e66c058,0.8565290792082396,2.9242449700307467,0.1132458331967806
Wiper,closed,2.0,4500000.0,6.9616,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2137,1.0,0.0,1.0,0.0,0.5,0.0,2.0,4500000.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2b22840a-3b83-def8-5a8a-07becad16d24,-0.2222222222222222,-0.1480198642657845,-0.1480198642657845
EdiPro,operating,2.0,120000.0,5.1616,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0192,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,13.0,80000.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9e1d5214-deee-2504-326a-3ac393bc15bd,-0.6666666666666666,-1.322488924155262,-1.322488924155262
Fabric Technologies,operating,5.0,30500000.0,6.0795,1-10,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.074,1.0,0.0,1.5,0.5,0.5,0.25,4.0,2500000.0,0.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d39d4b0f-e7f6-562d-dc68-b3dac63c2947,0.8857142857142857,0.5942401045132906,0.9605379012246859
